Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara,hari_ke,month,hour
1/5/2023 12:00,30.5,0,4.78220215,76.08,3.06,8.9,1008.88,4.931506849,1,12
1/5/2023 13:00,31.25,0,4.869468613,72.53,4.52,9.325,1008.03,4.931506849,1,13
1/5/2023 14:00,32,0,4.956735076,68.98,5.98,9.75,1007.18,4.931506849,1,14
1/5/2023 15:00,32.3,0,4.974188368,68.74,4,10.44,1006.34,4.931506849,1,15
1/5/2023 16:00,33.5,0,5.078908123,64.42,1.67,9.24,1005.8,4.931506849,1,16
1/5/2023 17:00,32.3,0,5.044001538,68.98,0.68,6.36,1006.08,4.931506849,1,17
1/5/2023 18:00,28.9,0,5.061454831,79.1,0.1,5.49,1007,4.931506849,1,18
1/5/2023 19:00,27.5,0,4.616395872,87.01,0.05,5.075,1008.01,4.931506849,1,19
1/5/2023 20:00,26.1,0,4.171336912,94.92,0,4.66,1009.02,4.931506849,1,20
1/5/2023 21:00,25.7,0,4.450589593,94.92,0,5.39,1009.94,4.931506849,1,21
1/5/2023 22:00,25.7,0,4.485496178,94.92,0,4.8,1010.24,4.931506849,1,22
1/5/2023 23:00,25.1,0,4.450589593,94.92,0,4.78,1010.66,4.931506849,1,23
1/6/2023 0:00,24.7,0,4.57276264,94.92,0,3.69,1009.98,5.917808219,1,0
1/6/2023 2:00,24.22,0,4.468042885,94.92,0,3.79,1008.88,5.917808219,1,2
1/6/2023 3:00,24.5,0,4.450589593,94.92,0,3.65,1008.28,5.917808219,1,3
1/6/2023 4:00,24.5,0,4.4331363,94.92,0,4.17,1008.1,5.917808219,1,4
1/6/2023 5:00,24.2,0,4.485496178,94.92,0,5.24,1008.46,5.917808219,1,5
1/6/2023 6:00,24.1,0,4.450589593,94.92,0,4.04,1009.16,5.917808219,1,6
1/6/2023 7:00,24.7,0,4.468042885,94.92,0.5,3.29,1009.74,5.917808219,1,7
1/6/2023 8:00,26.3,0,4.468042885,94.92,1.28,5.13,1010.48,5.917808219,1,8
1/6/2023 9:00,28.3,0,4.415683008,82.44,2.56,5.83,1010.88,5.917808219,1,9
1/6/2023 10:00,31.4,0,4.450589593,72.7,5.16,4.98,1010.36,5.917808219,1,10
1/6/2023 11:00,32,0,4.258603375,71.46,4.28,5.96,1009.66,5.917808219,1,11
1/6/2023 12:00,31.5,0,4.206243497,72.14,4.58,4.21,1008.9,5.917808219,1,12
1/6/2023 13:00,31.7,0,4.101523742,71.66,5.08,5.99,1007.92,5.917808219,1,13
1/6/2023 14:00,33,0,4.50294947,68.18,4.23,5.75,1006.7,5.917808219,1,14
1/6/2023 15:00,32,0,5.183627878,69.9,2.1,4.24,1005.78,5.917808219,1,15
1/6/2023 16:00,31.4,0,4.956735076,69.24,0.56,4.09,1005.34,5.917808219,1,16
1/6/2023 17:00,28,0,2.14675498,91.1,0,5.07,1005.7,5.917808219,1,17
1/6/2023 18:00,22.5,0,4.974188368,94.92,0,5.42,1007.12,5.917808219,1,18
1/6/2023 19:00,23.58,0,5.131268001,94.92,0,7.69,1008.28,5.917808219,1,19
1/6/2023 20:00,23.6,4,5.131268001,94.92,0,5.57,1008.84,5.917808219,1,20
1/6/2023 21:00,24.1,0,5.009094953,94.92,0,4.84,1009.16,5.917808219,1,21
1/6/2023 22:00,24.4,0,4.974188368,94.92,0,5.37,1009.78,5.917808219,1,22
1/6/2023 23:00,24.5,0,4.904375198,94.92,0,5.46,1009.5,5.917808219,1,23
1/7/2023 0:00,24.2,0,4.921828491,94.92,0,5.12,1009.12,6.904109589,1,0
1/7/2023 1:00,24.06666667,0,4.904375198,94.92,0,5.14,1008.546667,6.904109589,1,1
1/7/2023 2:00,23.93333333,0,4.886921906,94.92,0,5.16,1007.973333,6.904109589,1,2
1/7/2023 3:00,23.8,0,4.869468613,94.92,0,5.18,1007.4,6.904109589,1,3
1/7/2023 4:00,23.6,0,4.921828491,94.92,0,4.96,1007.2,6.904109589,1,4
1/7/2023 5:00,23.6,0,4.869468613,94.92,0,5.37,1007.4,6.904109589,1,5
1/7/2023 6:00,23.6,0,4.886921906,94.92,0.06,5.96,1007.78,6.904109589,1,6
1/7/2023 7:00,23.9,0,4.78220215,94.92,0.5,6.07,1008.36,6.904109589,1,7
1/7/2023 8:00,24.4,0,4.834562028,94.92,1.53,6.4,1008.7,6.904109589,1,8
1/7/2023 9:00,25.4,0,4.64257581,94.92,2.45,5.16,1009,6.904109589,1,9
1/7/2023 10:00,30.2,0,4.764748858,81.8,5.7,3.65,1008.6,6.904109589,1,10
1/7/2023 11:00,30.44,0,4.607669225,81.12,10.33,6.31,1007.78,6.904109589,1,11
1/7/2023 12:00,32.4,0,4.607669225,73.18,3.43,8.12,1006.96,6.904109589,1,12
1/7/2023 13:00,33.3,0,4.57276264,68.5,9.31,8.16,1005.72,6.904109589,1,13
1/7/2023 14:00,33.14,0,4.991641661,65.74,7.11,8.09,1004.3,6.904109589,1,14
1/7/2023 15:00,33.1,0,4.729842273,68.06,1.97,6.8,1003.4,6.904109589,1,15
1/7/2023 16:00,29.26,0,4.64257581,81.9,0.82,8.11,1003.56,6.904109589,1,16
1/7/2023 17:00,25.2,1.2,4.537856055,94.92,0.28,8.42,1004.12,6.904109589,1,17
1/7/2023 18:00,24.8,0.8,4.485496178,94.92,0,3.89,1006.28,6.904109589,1,18
1/7/2023 19:00,23.5,0,4.78220215,94.92,0,3.92,1006.88,6.904109589,1,19
1/7/2023 20:00,23.7,0.2,4.834562028,94.92,0,3.29,1008.06,6.904109589,1,20
1/7/2023 21:00,23.8,0,4.799655443,94.92,0,3.38,1009.5,6.904109589,1,21
1/7/2023 22:00,23.7,0.2,4.808382089,94.92,0,2.925,1009.69,6.904109589,1,22
1/7/2023 23:00,23.6,0,4.817108736,94.92,0,2.47,1009.88,6.904109589,1,23
1/8/2023 0:00,23.4,1,4.71238898,94.92,0,2.51,1009.66,7.890410959,1,0
1/8/2023 1:00,23.3,0.2,4.71238898,94.92,0,2.16,1008.84,7.890410959,1,1
1/8/2023 2:00,23.2,0,4.764748858,94.92,0,2.26,1008.28,7.890410959,1,2
1/8/2023 3:00,23.3,0,4.747295565,94.92,0,2.52,1007.92,7.890410959,1,3
1/8/2023 4:00,23.25,0,4.729842273,94.92,0,2.485,1007.99,7.890410959,1,4
1/8/2023 5:00,23.2,0,4.71238898,94.92,0,2.45,1008.06,7.890410959,1,5
1/8/2023 6:00,23.14,0,4.677482395,94.92,0.05,1.86,1008.4,7.890410959,1,6
1/8/2023 7:00,23.7,0,4.607669225,94.92,0.65,1.54,1009.08,7.890410959,1,7
1/8/2023 8:00,24.7,0,4.241150082,94.92,1.58,1.52,1009.14,7.890410959,1,8
1/8/2023 9:00,26.8,0,3.787364477,94.92,2.31,0.45,1009.68,7.890410959,1,9
1/8/2023 10:00,28.3,0,4.180063559,89.69,4.55,3.455,1009.33,7.890410959,1,10
1/8/2023 11:00,29.8,0,4.57276264,84.46,6.79,6.46,1008.98,7.890410959,1,11
1/8/2023 12:00,30.5,0,4.590215933,80.22,6.43,7.23,1008.4,7.890410959,1,12
1/8/2023 13:00,31.5,0,4.555309348,74.42,8.01,7.61,1007.4,7.890410959,1,13
1/8/2023 14:00,33.4,0,4.57276264,66.48,8.04,7.99,1006.36,7.890410959,1,14
1/8/2023 15:00,33,0,4.50294947,73,2.46,6.37,1005.3,7.890410959,1,15
1/8/2023 16:00,32.2,0,4.834562028,72.68,0.64,4.31,1005.4,7.890410959,1,16
1/8/2023 17:00,29.7,0,4.310963252,82.82,0.24,4.45,1006.08,7.890410959,1,17
1/8/2023 18:00,25,0,3.717551307,94.92,0,4.94,1007.6,7.890410959,1,18
1/8/2023 19:00,23.5,5.8,1.396263402,94.92,0,3.81,1008.22,7.890410959,1,19
1/8/2023 20:00,23.5,0,1.431169987,94.92,0,4.67,1009.94,7.890410959,1,20
1/8/2023 21:00,24,4.8,1.448623279,94.92,0,5.5,1009.9,7.890410959,1,21
1/8/2023 22:00,23.9,0,1.483529864,94.92,0,8.68,1009.76,7.890410959,1,22
1/8/2023 23:00,24.04,0,1.518436449,94.92,0,8.94,1010,7.890410959,1,23
1/9/2023 0:00,24.18,0,1.518436449,94.92,0,8.41,1009.62,8.876712329,1,0
1/9/2023 1:00,24.1,0,1.518436449,94.92,0,8.38,1009.12,8.876712329,1,1
1/9/2023 2:00,24.1,0,1.535889742,94.92,0,8.56,1008.98,8.876712329,1,2
1/9/2023 3:00,24,0.2,1.535889742,94.92,0,8.99,1008.6,8.876712329,1,3
1/9/2023 4:00,23.9,0,1.535889742,94.92,0,8.42,1008.3,8.876712329,1,4
1/9/2023 5:00,23.6,0,1.553343034,94.92,0,8.7,1008.92,8.876712329,1,5
1/9/2023 6:00,23.7,0,1.553343034,94.92,0,8.44,1009.62,8.876712329,1,6
1/9/2023 7:00,24.1,0,1.588249619,94.92,0.55,8.4,1010.26,8.876712329,1,7
1/9/2023 8:00,25.26,0,1.553343034,94.92,1.94,8.57,1011.04,8.876712329,1,8
1/9/2023 9:00,27.1,0,1.570796327,94.92,1.77,8.06,1011.22,8.876712329,1,9
1/9/2023 10:00,28.4,0,1.553343034,94.92,3.98,4.41,1010.88,8.876712329,1,10
1/9/2023 11:00,30.2,0,4.817108736,83.12,5.01,3.88,1010,8.876712329,1,11
1/9/2023 12:00,31.72,0,4.991641661,77.52,11.12,5.32,1009.3,8.876712329,1,12
1/9/2023 13:00,32.31,0,4.921828491,75.39,8.56,6.05,1008.24,8.876712329,1,13
1/9/2023 14:00,32.9,0,4.852015321,73.26,6,6.78,1007.18,8.876712329,1,14
1/9/2023 15:00,32.5,0,4.520402763,70.44,2.77,6.28,1006.5,8.876712329,1,15
1/9/2023 16:00,33.2,0,5.166174586,68.84,1.76,4.47,1006.24,8.876712329,1,16
1/9/2023 17:00,31.8,0,4.921828491,71.18,0.78,5.84,1006.3,8.876712329,1,17
1/9/2023 18:00,30.4,0,4.590215933,80.52,0.07,4.11,1007.18,8.876712329,1,18
1/9/2023 19:00,27.7,0,4.118977035,90.34,0,6.28,1008.36,8.876712329,1,19
1/9/2023 20:00,25.5,0.2,3.909537524,94.92,0,4.69,1009.6,8.876712329,1,20
1/9/2023 21:00,25,5.6,4.555309348,94.92,0,3.21,1010.18,8.876712329,1,21
1/9/2023 22:00,25.1,1.2,3.926990817,94.92,0,5.2,1010.42,8.876712329,1,22
1/9/2023 23:00,25.1,0,3.874630939,94.92,0,5.49,1010.4,8.876712329,1,23
1/10/2023 0:00,24.8,0,3.961897402,94.92,0,5.15,1009.96,9.863013699,1,0
1/10/2023 1:00,24.8,0,4.22369679,94.92,0,5.15,1009.64,9.863013699,1,1
1/10/2023 2:00,24.8,0,4.29350996,94.92,0,5.4,1009.38,9.863013699,1,2
1/10/2023 3:00,24.8,0,4.36332313,94.92,0,5.65,1009.12,9.863013699,1,3
1/10/2023 4:00,24.54,0,4.380776423,94.92,0,5.7,1009.06,9.863013699,1,4
1/10/2023 5:00,24.29,0,4.380776423,94.92,0.025,5.27,1009.43,9.863013699,1,5
1/10/2023 6:00,24.04,0,4.380776423,94.92,0.05,4.84,1009.8,9.863013699,1,6
1/10/2023 7:00,24.93,0,4.406956361,94.92,0.745,4.8925,1010.03,9.863013699,1,7
1/10/2023 8:00,25.82,0,4.4331363,94.92,1.44,4.945,1010.26,9.863013699,1,8
1/10/2023 9:00,26.71,0,4.459316239,94.92,2.135,4.9975,1010.49,9.863013699,1,9
1/10/2023 10:00,27.6,0,4.485496178,94.92,2.83,5.05,1010.72,9.863013699,1,10
1/10/2023 11:00,28.8,0,4.529129409,89.8,3.94,5.115,1009.95,9.863013699,1,11
1/10/2023 12:00,30,0,4.57276264,84.68,5.05,5.18,1009.18,9.863013699,1,12
1/10/2023 13:00,32.2,0,4.747295565,71.78,8.09,5.22,1007.9,9.863013699,1,13
1/10/2023 14:00,31.22,0,4.485496178,78.12,3.48,7.14,1006.96,9.863013699,1,14
1/10/2023 15:00,31.56,0,4.310963252,72.52,2.84,8.24,1006.1,9.863013699,1,15
1/10/2023 16:00,31.2,0,4.276056667,72.28,1.58,7.62,1006.02,9.863013699,1,16
1/10/2023 17:00,32,0,4.258603375,75.22,0.92,7.04,1006.3,9.863013699,1,17
1/10/2023 18:00,29.5,0,3.961897402,85.6,0.11,5.78,1006.9,9.863013699,1,18
1/10/2023 19:00,27.5,0,4.276056667,94.92,0,5.24,1007.92,9.863013699,1,19
1/10/2023 20:00,26.5,0.2,4.206243497,94.92,0,4.65,1008.62,9.863013699,1,20
1/10/2023 21:00,26.26,0,3.996803987,94.92,0,4.25,1009.28,9.863013699,1,21
1/10/2023 22:00,26.3,0,3.996803987,94.92,0,4.92,1009.78,9.863013699,1,22
1/10/2023 23:00,25.44,0,3.787364477,94.92,0,4.86,1009.4,9.863013699,1,23
1/11/2023 0:00,25.1,0,3.857177647,94.92,0,5.03,1009.22,10.84931507,1,0
1/11/2023 1:00,25,0,3.996803987,94.92,0,5.21,1008.74,10.84931507,1,1
1/11/2023 2:00,24.7,0,4.328416545,94.92,0,4.96,1008.46,10.84931507,1,2
1/11/2023 3:00,24.4,0,4.276056667,94.92,0,4.35,1008.44,10.84931507,1,3
1/11/2023 4:00,24.1,0,4.310963252,94.92,0,4.05,1008.22,10.84931507,1,4
1/11/2023 5:00,24.1,0,4.4331363,94.92,0,3.6,1008.58,10.84931507,1,5
1/11/2023 6:00,23.6,0,4.468042885,94.92,0.05,3.48,1009.18,10.84931507,1,6
1/11/2023 7:00,25.7,0,4.415683008,94.92,0.89,3.34,1009.86,10.84931507,1,7
1/11/2023 8:00,26.8,0,4.50294947,92.36,1.43,4.7,1010.32,10.84931507,1,8
1/11/2023 9:00,27.4,0,4.520402763,90.2,2.34,6.55,1010.48,10.84931507,1,9
1/11/2023 10:00,28.2,0,4.50294947,84.72,3.37,7.1,1010.3,10.84931507,1,10
1/11/2023 11:00,30.2,0,4.468042885,82.38,5.14,6.56,1009.5,10.84931507,1,11
1/11/2023 12:00,30.95,0,4.529129409,78.86,4.465,7.02,1008.7,10.84931507,1,12
1/11/2023 13:00,31.7,0,4.590215933,75.34,3.79,7.48,1007.9,10.84931507,1,13
1/11/2023 14:00,31.4,0,4.625122518,75.3,2.88,6.14,1007.1,10.84931507,1,14
1/11/2023 15:00,31.1,0,4.555309348,76.5,2.56,6.94,1006.36,10.84931507,1,15
1/11/2023 16:00,31.3,0,4.555309348,71.26,1.22,6.65,1005.82,10.84931507,1,16
1/11/2023 17:00,30.5,0,4.450589593,79.78,0.56,7.12,1006.2,10.84931507,1,17
1/11/2023 18:00,27.9,0,4.398229715,89.52,0.09,7.47,1007.52,10.84931507,1,18
1/11/2023 19:00,26.9,0,4.15388362,94.4,0,6.25,1007.64,10.84931507,1,19
1/11/2023 20:00,26.2,0,4.241150082,94.92,0,4.76,1008.24,10.84931507,1,20
1/11/2023 21:00,25.5,0,4.241150082,94.92,0,4.71,1008.7,10.84931507,1,21
1/11/2023 22:00,25.12,0,4.258603375,94.92,0,3.52,1009.54,10.84931507,1,22
1/11/2023 23:00,24.9,0,4.50294947,94.92,0,3.65,1009,10.84931507,1,23
1/12/2023 0:00,24.34,0,4.468042885,94.92,0,3.28,1009.02,11.83561644,1,0
1/12/2023 1:00,24.12,0,4.424409654,94.92,0,3.155,1008.66,11.83561644,1,1
1/12/2023 2:00,23.9,0,4.380776423,94.92,0,3.03,1008.3,11.83561644,1,2
1/12/2023 3:00,24.06,0,4.276056667,94.92,0,2.99,1008.1,11.83561644,1,3
1/12/2023 4:00,24,0,4.4331363,94.92,0,3.42,1008.08,11.83561644,1,4
1/12/2023 5:00,23.6,0,4.537856055,94.92,0,3.05,1008.44,11.83561644,1,5
1/12/2023 6:00,23.7,0,4.468042885,94.92,0,3.2,1009.28,11.83561644,1,6
1/12/2023 7:00,25.2,0,4.485496178,94,0.805,4.22,1009.99,11.83561644,1,7
1/12/2023 8:00,26.7,0,4.50294947,93.08,1.61,5.24,1010.7,11.83561644,1,8
1/12/2023 9:00,28.7,0,4.520402763,84.82,2.34,7.12,1010.64,11.83561644,1,9
1/12/2023 10:00,30.4,0.2,4.537856055,78.04,2.86,6.65,1010.06,11.83561644,1,10
1/12/2023 11:00,33.04,0,4.50294947,72.98,6.3,6.25,1009.2,11.83561644,1,11
1/12/2023 12:00,32.1,0,4.415683008,71.96,5.26,4.86,1008.34,11.83561644,1,12
1/12/2023 13:00,34.2,0,4.450589593,63.66,3.09,5.48,1007.04,11.83561644,1,13
1/12/2023 14:00,35.64,0,4.450589593,57.56,7.94,7.3,1005.84,11.83561644,1,14
1/12/2023 15:00,35.2,0,4.485496178,55.54,4.83,8.81,1005.1,11.83561644,1,15
1/12/2023 16:00,35.3,0,4.241150082,59.28,1.72,8.77,1005.04,11.83561644,1,16
1/12/2023 17:00,34.3,0,3.804817769,59.66,0.89,8.28,1005.22,11.83561644,1,17
1/12/2023 18:00,31.8,0,4.276056667,70.68,0.11,7.28,1005.58,11.83561644,1,18
1/12/2023 19:00,29.97,0,4.337143191,81.29,0.055,6.635,1006.48,11.83561644,1,19
1/12/2023 20:00,28.14,0,4.398229715,91.9,0,5.99,1007.38,11.83561644,1,20
1/12/2023 21:00,27.42,0,4.276056667,89,0,4.74,1008.02,11.83561644,1,21
1/12/2023 22:00,26.7,0,3.926990817,87.94,0,5.13,1008.42,11.83561644,1,22
1/12/2023 23:00,25.5,0,4.345869837,94.34,0,4.27,1008.5,11.83561644,1,23
1/13/2023 0:00,25.18,0,4.15388362,94.92,0,4.1,1008.74,12.82191781,1,0
1/13/2023 1:00,24.8,0,4.450589593,94.92,0,4.09,1008.62,12.82191781,1,1
1/13/2023 2:00,24.5,0,4.398229715,94.92,0,3.89,1008.32,12.82191781,1,2
1/13/2023 3:00,24.5,0,4.406956361,94.92,0,4.51,1008.29,12.82191781,1,3
1/13/2023 4:00,24.5,0,4.415683008,94.92,0,5.13,1008.26,12.82191781,1,4
1/13/2023 5:00,23.5,0,4.57276264,94.92,0,3.77,1008.58,12.82191781,1,5
1/13/2023 6:00,23.5,0,4.415683008,94.92,0,4.31,1008.94,12.82191781,1,6
1/13/2023 7:00,23.6,0,4.50294947,94.92,0.49,4.39,1009.84,12.82191781,1,7
1/13/2023 8:00,25.3,0,4.50294947,94.92,1.19,5.78,1009.8,12.82191781,1,8
1/13/2023 9:00,27.3,0,4.520402763,93.5,2.7,7.11,1010.2,12.82191781,1,9
1/13/2023 10:00,30.5,0,4.537856055,77.64,5.86,9.47,1010.4,12.82191781,1,10
1/13/2023 11:00,31.5,0,4.50294947,73.56,5.32,9.11,1009.9,12.82191781,1,11
1/13/2023 12:00,32.3,0,4.50294947,67.94,4.58,9.86,1009.24,12.82191781,1,12
1/13/2023 13:00,34,0,4.57276264,62.8,7.91,8.74,1008.12,12.82191781,1,13
1/13/2023 14:00,34.6,0,4.50294947,55.4,4.39,9.62,1006.72,12.82191781,1,14
1/13/2023 15:00,32.6,0,4.36332313,70.4,3.66,7.65,1005.58,12.82191781,1,15
1/13/2023 16:00,30.95,0,4.066617157,74.07,2.05,8.06,1005.72,12.82191781,1,16
1/13/2023 17:00,29.3,0,3.769911184,77.74,0.44,8.47,1005.86,12.82191781,1,17
1/13/2023 18:00,29,0,3.682644722,76.9,0.1,6.84,1006.2,12.82191781,1,18
1/13/2023 19:00,26.6,0,4.468042885,94.4,0,4.86,1007.04,12.82191781,1,19
1/13/2023 20:00,26.2,0,4.258603375,92,0,4.72,1007.86,12.82191781,1,20
1/13/2023 21:00,25.64,0,4.328416545,94.92,0,4.59,1008.9,12.82191781,1,21
1/13/2023 22:00,25.14,0,4.206243497,94.92,0,3.7,1009.04,12.82191781,1,22
1/13/2023 23:00,25.04,0,3.717551307,94.92,0,4.66,1008.72,12.82191781,1,23
1/14/2023 0:00,24.74,0,3.961897402,94.92,0,4.46,1008.4,13.80821918,1,0
1/14/2023 1:00,24.4,0,4.485496178,94.92,0,4.19,1008,13.80821918,1,1
1/14/2023 2:00,23.9,0,4.555309348,94.92,0,3.21,1007.58,13.80821918,1,2
1/14/2023 3:00,24.2,0,4.71238898,94.92,0,3.17,1007.8,13.80821918,1,3
1/14/2023 4:00,24.32,0,4.415683008,94.92,0,3.32,1007.72,13.80821918,1,4
1/14/2023 5:00,24.1,0,4.537856055,94.92,0,2.81,1007.92,13.80821918,1,5
1/14/2023 6:00,24,0,4.468042885,94.92,0,3.32,1008.7,13.80821918,1,6
1/14/2023 7:00,24.5,0,4.537856055,94.92,0.47,3.33,1009.1,13.80821918,1,7
1/14/2023 8:00,26.2,0,4.817108736,94.92,1.48,4.8,1009.42,13.80821918,1,8
1/14/2023 9:00,29.2,0,4.607669225,85.84,2.43,5.33,1009.72,13.80821918,1,9
1/14/2023 10:00,30.8,0,4.57276264,75.62,5.58,7.6,1009.5,13.80821918,1,10
1/14/2023 11:00,31.2,0,4.4331363,73.14,6.63,10.18,1008.72,13.80821918,1,11
1/14/2023 12:00,32.6,0,4.520402763,68.2,4.55,11.38,1007.68,13.80821918,1,12
1/14/2023 13:00,33.6,0,4.57276264,64.28,1.97,10.25,1006.56,13.80821918,1,13
1/14/2023 14:00,34.2,0,4.57276264,62.14,6.5,10.37,1005.28,13.80821918,1,14
1/14/2023 15:00,34.5,0,4.50294947,60.8,3.29,9.79,1004.42,13.80821918,1,15
1/14/2023 16:00,31.35,0,4.398229715,72.8,1.875,7.895,1004.61,13.80821918,1,16
1/14/2023 17:00,28.2,0,4.29350996,84.8,0.46,6,1004.8,13.80821918,1,17
1/14/2023 18:00,28.04,0,4.29350996,92.5,0.1,3.25,1004.78,13.80821918,1,18
1/14/2023 19:00,28.4,0,4.328416545,82.66,0,6.5,1005.8,13.80821918,1,19
1/14/2023 20:00,27.4,0,4.241150082,87.08,0,5.54,1006.96,13.80821918,1,20
1/14/2023 21:00,27,0,4.08407045,87.76,0,6.8,1007.58,13.80821918,1,21
1/14/2023 22:00,25.2,0,4.71238898,94.92,0,3.3,1008.6,13.80821918,1,22
1/14/2023 23:00,24.2,0,4.57276264,94.92,0,3.07,1008.24,13.80821918,1,23
1/15/2023 0:00,23.8,0,4.468042885,94.92,0,3.04,1007.7,14.79452055,1,0
1/15/2023 1:00,23.6,0,4.537856055,94.92,0,3.07,1007.02,14.79452055,1,1
1/15/2023 2:00,23.7,0,4.50294947,94.92,0,4.15,1006.3,14.79452055,1,2
1/15/2023 3:00,23.4,0,4.526220526,94.92,0,4.013333333,1006.333333,14.79452055,1,3
1/15/2023 4:00,23.52,0,4.549491584,94.92,0,3.876666667,1006.366667,14.79452055,1,4
1/15/2023 5:00,23.64,0,4.57276264,94.92,0,3.74,1006.4,14.79452055,1,5
1/15/2023 6:00,23.2,0,4.468042885,94.92,0,3.02,1007.04,14.79452055,1,6
1/15/2023 7:00,24.1,0,4.537856055,94.92,0.58,2.8,1007.7,14.79452055,1,7
1/15/2023 8:00,25.6,0,4.71238898,94.92,1.7,2.35,1008.52,14.79452055,1,8
1/15/2023 9:00,29.4,0,4.328416545,79.36,2.42,3.64,1008.5,14.79452055,1,9
1/15/2023 10:00,30.7,0,4.520402763,76.62,2.56,6.14,1008.3,14.79452055,1,10
1/15/2023 11:00,30.46,0,4.747295565,78.06,3.14,5.23,1007.72,14.79452055,1,11
1/15/2023 12:00,32.2,0,4.468042885,68.92,3.25,6.15,1006.64,14.79452055,1,12
1/15/2023 13:00,33.8,0,4.50294947,63.28,5.66,6.4,1005.46,14.79452055,1,13
1/15/2023 14:00,32.7,0,4.537856055,65.64,2.69,4.22,1004.3,14.79452055,1,14
1/15/2023 15:00,34.3,0,4.660029103,61.96,2.52,6.1,1003.7,14.79452055,1,15
1/15/2023 16:00,32.6,0,4.031710572,65.92,1.54,6.28,1003.54,14.79452055,1,16
1/15/2023 17:00,31.8,0,4.537856055,69.12,0.78,3.75,1004.24,14.79452055,1,17
1/15/2023 18:00,30.2,0,4.310963252,78,0.1,3.08,1004.74,14.79452055,1,18
1/15/2023 19:00,24.7,1.6,4.258603375,94.92,0,6.78,1006.76,14.79452055,1,19
1/15/2023 20:00,23.56,16.8,0.959931089,94.92,0,3.01,1007.8,14.79452055,1,20
1/15/2023 21:00,24.1,0.2,1.570796327,94.92,0,2.02,1008.32,14.79452055,1,21
1/15/2023 22:00,24.24,0,1.570796327,94.92,0,2.25,1008.08,14.79452055,1,22
1/15/2023 23:00,23.9,0,1.780235837,94.92,0,2.09,1008.04,14.79452055,1,23
1/16/2023 0:00,23.8,0.2,1.692969374,94.92,0,3.3,1007.74,15.78082192,1,0
1/16/2023 1:00,23.8,0.2,1.832595715,94.92,0,3.9,1007.24,15.78082192,1,1
1/16/2023 2:00,23.8,0,1.815142422,94.92,0,4.32,1006.12,15.78082192,1,2
1/16/2023 3:00,23.94,0,1.79768913,94.92,0,4.33,1006.24,15.78082192,1,3
1/16/2023 4:00,23.8,0,1.815142422,94.92,0,4.25,1006.16,15.78082192,1,4
1/16/2023 5:00,23.4,0,1.815142422,94.92,0,4.5,1006.54,15.78082192,1,5
1/16/2023 6:00,23.1,0,1.815142422,94.92,0,4.46,1007.14,15.78082192,1,6
1/16/2023 7:00,23.7,0,1.815142422,94.92,0.52,4.45,1008.26,15.78082192,1,7
1/16/2023 8:00,24.66,0,1.780235837,94.92,1.4,4.14,1008.54,15.78082192,1,8
1/16/2023 9:00,26.7,0,2.111848395,94.92,2.41,2.7,1009.1,15.78082192,1,9
1/16/2023 10:00,28.1,0,4.852015321,84.34,6.86,2.87,1009.02,15.78082192,1,10
1/16/2023 11:00,30.46,0,4.799655443,77.58,9.02,6.71,1008.4,15.78082192,1,11
1/16/2023 12:00,31.3,0,4.485496178,72.1,8.03,6.18,1007.5,15.78082192,1,12
1/16/2023 13:00,32.9,0,4.57276264,69.08,10.36,7.57,1006.4,15.78082192,1,13
1/16/2023 14:00,33.1,0,4.799655443,68.22,7.7,7.28,1005.2,15.78082192,1,14
1/16/2023 15:00,33.62,0,4.625122518,66.18,4.69,6.84,1004.22,15.78082192,1,15
1/16/2023 16:00,33.01,0,4.511676116,69.85,2.74,6.215,1004.51,15.78082192,1,16
1/16/2023 17:00,32.4,0,4.398229715,73.52,0.79,5.59,1004.8,15.78082192,1,17
1/16/2023 18:00,27.5,0,4.415683008,89.54,0,5.7,1005.84,15.78082192,1,18
1/16/2023 19:00,25.8,0,1.79768913,94.92,0,3.39,1006.76,15.78082192,1,19
1/16/2023 20:00,25,0,3.665191429,94.92,0,3.5,1007.9,15.78082192,1,20
1/16/2023 21:00,24.9,0,3.892084232,94.92,0,3.97,1008.42,15.78082192,1,21
1/16/2023 22:00,24.6,0,4.206243497,94.92,0,3.22,1008.7,15.78082192,1,22
1/16/2023 23:00,25.1,0,4.485496178,94.92,0,4.61,1008.78,15.78082192,1,23
1/17/2023 0:00,24.6,0,4.485496178,94.92,0,3.84,1008.64,16.76712329,1,0
1/17/2023 1:00,24.1,0,4.625122518,94.92,0,3.27,1008.04,16.76712329,1,1
1/17/2023 2:00,24,0,4.590215933,94.92,0,5.78,1007.5,16.76712329,1,2
1/17/2023 3:00,23.3,0.2,4.956735076,94.92,0,3.87,1007.64,16.76712329,1,3
1/17/2023 4:00,23.06,0,4.78220215,94.92,0,3.71,1007.04,16.76712329,1,4
1/17/2023 5:00,23.1,1,4.485496178,94.92,0,4.06,1008.42,16.76712329,1,5
1/17/2023 6:00,23.2,1.6,4.415683008,94.92,0,3.37,1008.98,16.76712329,1,6
1/17/2023 7:00,23.3,1.2,4.57276264,94.92,0.2,3.16,1009.7,16.76712329,1,7
1/17/2023 8:00,23.7,0.2,4.468042885,94.92,0.54,3.02,1010.6,16.76712329,1,8
